VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,pickup_dt
2,2025-02-01 08:31:00,2025-02-01 08:53:00,,9.14,,,236,138,0,34.94,0.0,0.5,8.26,6.94,1.0,54.14,,,0.0,2025-02-01 08:31:00
2,2025-02-01 09:31:05,2025-02-01 09:48:39,1.0,9.45,1.0,N,164,138,1,37.3,5.0,0.5,10.8,6.94,1.0,64.79,2.5,0.0,0.75,2025-02-01 09:31:05
1,2025-02-01 06:33:11,2025-02-01 07:03:18,1.0,19.2,1.0,N,132,33,1,70.2,1.75,0.5,11.25,0.0,1.0,84.7,0.0,1.75,0.0,2025-02-01 06:33:11
2,2025-02-01 00:01:44,2025-02-01 00:37:18,1.0,18.67,1.0,N,132,189,1,71.6,1.0,0.5,14.82,0.0,1.0,90.67,0.0,1.75,0.0,2025-02-01 00:01:44
2,2025-02-01 20:40:50,2025-02-01 21:27:59,1.0,16.69,2.0,N,132,48,2,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-01 20:40:50
2,2025-02-01 19:34:23,2025-02-01 20:04:30,1.0,11.06,1.0,N,132,160,2,-43.6,0.0,-0.5,0.0,0.0,-1.0,-46.85,0.0,-1.75,0.0,2025-02-01 19:34:23
2,2025-02-01 16:14:47,2025-02-01 17:20:36,1.0,15.83,1.0,N,132,49,1,73.0,0.0,0.5,18.62,0.0,1.0,94.87,0.0,1.75,0.0,2025-02-01 16:14:47
2,2025-02-01 10:10:49,2025-02-01 10:43:21,1.0,10.25,1.0,N,132,92,1,47.1,0.0,0.5,9.72,0.0,1.0,60.07,0.0,1.75,0.0,2025-02-01 10:10:49
2,2025-02-01 13:36:42,2025-02-01 13:46:12,2.0,6.96,5.0,N,145,138,1,64.0,5.0,0.0,10.0,0.0,1.0,80.0,0.0,0.0,0.0,2025-02-01 13:36:42
2,2025-02-01 14:00:57,2025-02-01 14:39:05,1.0,14.44,1.0,N,138,228,1,56.9,5.0,0.5,13.18,0.0,1.0,80.83,2.5,1.75,0.0,2025-02-01 14:00:57
2,2025-02-01 13:46:27,2025-02-01 14:08:22,1.0,9.96,1.0,N,229,138,1,40.8,5.0,0.5,11.5,6.94,1.0,68.99,2.5,0.0,0.75,2025-02-01 13:46:27
2,2025-02-01 15:06:28,2025-02-01 15:42:08,2.0,9.5,1.0,Y,138,230,1,45.7,5.0,0.5,12.48,6.94,1.0,76.62,2.5,1.75,0.75,2025-02-01 15:06:28
2,2025-02-01 17:01:56,2025-02-01 17:27:38,1.0,7.53,1.0,N,138,162,2,33.8,5.0,0.5,0.0,6.94,1.0,52.24,2.5,1.75,0.75,2025-02-01 17:01:56
2,2025-02-01 08:05:56,2025-02-01 08:33:00,3.0,16.56,2.0,N,234,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75,2025-02-01 08:05:56
2,2025-02-01 11:42:49,2025-02-01 12:22:11,1.0,17.44,2.0,N,132,237,1,70.0,0.0,0.5,10.0,0.0,1.0,86.5,2.5,1.75,0.75,2025-02-01 11:42:49
2,2025-02-01 18:48:56,2025-02-01 19:09:51,1.0,7.0,1.0,N,138,255,1,30.3,5.0,0.5,11.04,0.0,1.0,49.59,0.0,1.75,0.0,2025-02-01 18:48:56
1,2025-02-01 14:02:32,2025-02-01 14:37:52,1.0,19.6,3.0,N,230,1,1,95.1,0.75,0.0,22.6,16.06,1.0,135.51,0.0,0.0,0.75,2025-02-01 14:02:32
2,2025-02-01 10:09:08,2025-02-01 10:21:32,1.0,3.68,1.0,N,132,10,2,18.4,0.0,0.5,0.0,0.0,1.0,21.65,0.0,1.75,0.0,2025-02-01 10:09:08
2,2025-02-01 15:23:42,2025-02-01 16:09:27,1.0,23.09,4.0,N,132,265,1,144.4,0.0,0.5,29.18,0.0,1.0,176.83,0.0,1.75,0.0,2025-02-01 15:23:42
2,2025-02-01 17:09:37,2025-02-01 17:58:43,4.0,17.9,2.0,N,132,162,3,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-83.44,-2.5,-1.75,-0.75,2025-02-01 17:09:37
2,2025-02-01 16:03:24,2025-02-01 17:09:02,1.0,27.8,1.0,N,132,106,2,108.7,0.0,0.5,0.0,0.0,1.0,114.45,2.5,1.75,0.0,2025-02-01 16:03:24
2,2025-02-01 16:08:34,2025-02-01 16:17:50,6.0,3.55,1.0,N,132,218,2,16.3,0.0,0.5,0.0,0.0,1.0,19.55,0.0,1.75,0.0,2025-02-01 16:08:34
2,2025-02-01 16:58:13,2025-02-01 17:44:10,1.0,19.91,2.0,N,132,140,1,70.0,0.0,0.5,8.27,6.94,1.0,90.96,2.5,1.75,0.0,2025-02-01 16:58:13
2,2025-02-01 14:41:34,2025-02-01 15:09:45,1.0,9.05,1.0,N,138,148,4,-38.7,-5.0,-0.5,0.0,0.0,-1.0,-50.2,-2.5,-1.75,-0.75,2025-02-01 14:41:34
2,2025-02-01 23:07:46,2025-02-01 23:53:30,3.0,17.03,2.0,N,132,230,2,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-01 23:07:46
2,2025-02-01 19:53:41,2025-02-01 20:23:20,1.0,8.41,1.0,N,138,225,1,38.0,5.0,0.5,4.0,0.0,1.0,50.25,0.0,1.75,0.0,2025-02-01 19:53:41
2,2025-02-01 19:02:17,2025-02-01 19:43:44,2.0,16.76,2.0,N,162,132,4,70.0,0.0,0.5,0.0,11.19,1.0,85.94,2.5,0.0,0.75,2025-02-01 19:02:17
2,2025-02-01 13:02:33,2025-02-01 13:33:03,3.0,18.17,3.0,N,170,1,1,89.5,0.0,0.0,22.88,23.14,1.0,137.27,0.0,0.0,0.75,2025-02-01 13:02:33
2,2025-02-01 04:39:41,2025-02-01 05:01:29,,19.66,,,228,132,0,64.61,0.0,0.5,0.0,0.0,1.0,66.11,,,0.0,2025-02-01 04:39:41
1,2025-02-01 15:26:43,2025-02-01 16:17:32,1.0,22.8,2.0,N,132,239,1,70.0,4.25,0.5,16.5,6.94,1.0,99.19,2.5,1.75,0.0,2025-02-01 15:26:43
1,2025-02-01 09:16:50,2025-02-01 09:38:27,1.0,9.7,1.0,N,239,138,1,39.4,7.5,0.5,11.05,6.94,1.0,66.39,2.5,0.0,0.0,2025-02-01 09:16:50
2,2025-02-01 20:03:14,2025-02-01 20:48:34,2.0,18.21,2.0,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 20:03:14
2,2025-02-01 21:22:41,2025-02-01 22:02:12,2.0,17.6,2.0,N,132,229,1,70.0,0.0,0.5,14.0,0.0,1.0,90.5,2.5,1.75,0.75,2025-02-01 21:22:41
2,2025-02-01 14:08:05,2025-02-01 14:57:37,1.0,18.9,1.0,N,132,65,1,73.7,0.0,0.5,15.04,0.0,1.0,91.99,0.0,1.75,0.0,2025-02-01 14:08:05
2,2025-02-01 16:39:27,2025-02-01 17:08:32,2.0,9.85,1.0,N,140,138,1,42.9,5.0,0.5,5.0,0.0,1.0,57.65,2.5,0.0,0.75,2025-02-01 16:39:27
2,2025-02-01 16:31:34,2025-02-01 17:27:28,2.0,18.34,2.0,N,132,144,1,70.0,0.0,0.5,10.0,6.94,1.0,93.44,2.5,1.75,0.75,2025-02-01 16:31:34
2,2025-02-01 09:48:02,2025-02-01 10:23:05,1.0,19.57,3.0,N,140,1,1,95.8,0.0,0.0,25.0,18.75,1.0,141.3,0.0,0.0,0.75,2025-02-01 09:48:02
2,2025-02-01 20:32:36,2025-02-01 20:43:56,2.0,4.53,1.0,N,132,130,4,20.5,1.0,0.5,0.0,0.0,1.0,24.75,0.0,1.75,0.0,2025-02-01 20:32:36
2,2025-02-01 12:50:23,2025-02-01 13:28:11,1.0,9.03,1.0,N,138,49,1,42.2,5.0,0.5,12.18,0.0,1.0,62.63,0.0,1.75,0.0,2025-02-01 12:50:23
2,2025-02-01 12:23:52,2025-02-01 12:51:01,1.0,9.58,1.0,N,239,138,1,40.1,5.0,0.5,11.21,6.94,1.0,67.25,2.5,0.0,0.0,2025-02-01 12:23:52
2,2025-02-01 00:01:57,2025-02-01 00:11:40,2.0,3.7,1.0,N,138,92,4,-17.0,-6.0,-0.5,0.0,0.0,-1.0,-26.25,0.0,-1.75,0.0,2025-02-01 00:01:57
2,2025-02-01 06:10:53,2025-02-01 06:49:27,1.0,14.73,3.0,N,114,1,1,83.2,0.0,0.0,20.55,17.82,1.0,123.32,0.0,0.0,0.75,2025-02-01 06:10:53
2,2025-02-01 05:47:46,2025-02-01 06:32:25,1.0,20.45,3.0,N,13,1,1,102.1,1.0,0.0,18.0,14.06,1.0,136.91,0.0,0.0,0.75,2025-02-01 05:47:46
2,2025-02-01 14:07:46,2025-02-01 14:50:39,1.0,18.27,2.0,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 14:07:46
2,2025-02-01 20:21:23,2025-02-01 21:16:42,1.0,39.01,4.0,N,132,265,2,192.7,1.0,0.5,0.0,6.94,1.0,203.89,0.0,1.75,0.0,2025-02-01 20:21:23
2,2025-02-01 14:09:50,2025-02-01 14:48:24,1.0,11.73,1.0,N,138,40,1,49.9,5.0,0.5,14.1,0.0,1.0,72.25,0.0,1.75,0.0,2025-02-01 14:09:50
2,2025-02-01 13:38:02,2025-02-01 14:22:57,1.0,17.37,2.0,N,132,68,1,70.0,0.0,0.5,5.0,6.94,1.0,88.44,2.5,1.75,0.75,2025-02-01 13:38:02
2,2025-02-01 20:31:32,2025-02-01 21:18:14,1.0,22.87,1.0,N,132,220,1,88.4,1.0,0.5,10.0,6.94,1.0,109.59,0.0,1.75,0.0,2025-02-01 20:31:32
2,2025-02-01 14:07:29,2025-02-01 14:44:33,1.0,16.57,2.0,N,100,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75,2025-02-01 14:07:29
2,2025-02-01 14:01:51,2025-02-01 14:28:11,1.0,7.65,5.0,N,138,186,1,60.0,5.0,0.0,15.24,6.94,1.0,93.18,2.5,1.75,0.75,2025-02-01 14:01:51
2,2025-02-01 00:41:37,2025-02-01 01:31:55,1.0,18.07,2.0,N,132,75,1,70.0,0.0,0.5,15.69,6.94,1.0,95.88,0.0,1.75,0.0,2025-02-01 00:41:37
2,2025-02-01 13:22:45,2025-02-01 13:35:03,1.0,4.74,1.0,N,132,216,2,21.2,0.0,0.5,0.0,0.0,1.0,24.45,0.0,1.75,0.0,2025-02-01 13:22:45
2,2025-02-01 16:33:37,2025-02-01 16:54:08,2.0,9.25,1.0,N,138,229,1,36.6,5.0,0.5,10.66,6.94,1.0,65.7,2.5,1.75,0.75,2025-02-01 16:33:37
2,2025-02-01 14:31:35,2025-02-01 15:22:28,2.0,18.04,2.0,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 14:31:35
2,2025-02-01 14:24:32,2025-02-01 14:55:34,3.0,9.34,1.0,N,132,177,2,41.5,0.0,0.5,0.0,0.0,1.0,44.75,0.0,1.75,0.0,2025-02-01 14:24:32
2,2025-02-01 17:17:09,2025-02-01 17:54:01,1.0,19.98,1.0,N,138,265,4,75.1,5.0,0.5,0.0,0.0,1.0,83.35,0.0,1.75,0.0,2025-02-01 17:17:09
2,2025-02-01 20:55:58,2025-02-01 21:50:04,2.0,17.76,2.0,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 20:55:58
2,2025-02-01 15:00:55,2025-02-01 15:22:38,2.0,7.19,1.0,N,132,130,1,31.0,0.0,0.5,6.5,0.0,1.0,40.75,0.0,1.75,0.0,2025-02-01 15:00:55
2,2025-02-01 14:11:03,2025-02-01 14:55:50,2.0,18.53,2.0,N,230,132,1,70.0,0.0,0.5,20.0,6.94,1.0,101.69,2.5,0.0,0.75,2025-02-01 14:11:03
2,2025-02-01 15:52:54,2025-02-01 17:18:34,2.0,19.22,2.0,N,132,230,4,-70.0,0.0,-0.5,0.0,-6.94,-1.0,-83.44,-2.5,-1.75,-0.75,2025-02-01 15:52:54
2,2025-02-01 22:10:20,2025-02-01 22:37:18,2.0,8.94,1.0,N,132,131,1,38.7,1.0,0.5,8.24,0.0,1.0,51.19,0.0,1.75,0.0,2025-02-01 22:10:20
2,2025-02-01 05:43:26,2025-02-01 06:09:29,1.0,17.8,2.0,N,132,224,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 05:43:26
2,2025-02-01 09:03:29,2025-02-01 09:41:21,1.0,18.09,1.0,N,132,161,4,-69.5,0.0,-0.5,0.0,-6.94,-1.0,-82.94,-2.5,-1.75,-0.75,2025-02-01 09:03:29
1,2025-02-01 10:26:24,2025-02-01 10:48:30,4.0,9.5,1.0,N,138,43,1,38.0,10.0,0.5,11.25,6.94,1.0,67.69,2.5,1.75,0.75,2025-02-01 10:26:24
2,2025-02-01 11:59:21,2025-02-01 12:15:30,1.0,7.91,1.0,N,132,93,4,31.7,0.0,0.5,0.0,0.0,1.0,34.95,0.0,1.75,0.0,2025-02-01 11:59:21
2,2025-02-01 13:47:29,2025-02-01 14:39:15,1.0,17.02,2.0,N,132,100,1,70.0,0.0,0.5,16.56,6.94,1.0,100.0,2.5,1.75,0.75,2025-02-01 13:47:29
2,2025-02-01 17:23:51,2025-02-01 18:05:07,1.0,16.8,2.0,N,107,132,1,70.0,0.0,0.5,12.25,6.94,1.0,93.94,2.5,0.0,0.75,2025-02-01 17:23:51
2,2025-02-01 14:43:35,2025-02-01 15:11:09,1.0,7.53,5.0,N,138,161,1,60.0,5.0,0.0,15.24,6.94,1.0,93.18,2.5,1.75,0.75,2025-02-01 14:43:35
2,2025-02-01 16:16:41,2025-02-01 17:09:26,1.0,18.34,2.0,N,132,230,1,70.0,0.0,0.5,16.6,9.0,1.0,101.35,2.5,1.75,0.0,2025-02-01 16:16:41
1,2025-02-01 14:45:30,2025-02-01 15:28:03,1.0,16.6,2.0,N,132,170,1,70.0,5.0,0.5,16.7,6.94,1.0,100.14,2.5,1.75,0.75,2025-02-01 14:45:30
2,2025-02-01 17:38:23,2025-02-01 18:16:02,5.0,12.07,1.0,N,138,230,1,52.0,5.0,0.5,17.61,6.94,1.0,88.05,2.5,1.75,0.75,2025-02-01 17:38:23
2,2025-02-01 20:14:13,2025-02-01 20:56:44,2.0,17.61,2.0,N,132,162,1,70.0,0.0,0.5,10.0,6.94,1.0,92.69,2.5,1.75,0.0,2025-02-01 20:14:13
2,2025-02-01 21:22:55,2025-02-01 22:00:52,1.0,17.51,2.0,N,132,234,1,70.0,0.0,0.5,16.69,6.94,1.0,100.13,2.5,1.75,0.75,2025-02-01 21:22:55
2,2025-02-01 18:32:42,2025-02-01 19:03:50,2.0,8.28,3.0,N,138,263,4,-60.1,-5.0,0.0,0.0,0.0,-1.0,-68.6,0.0,-1.75,-0.75,2025-02-01 18:32:42
2,2025-02-01 10:01:29,2025-02-01 10:22:23,1.0,11.72,1.0,N,161,138,1,45.7,5.0,0.5,12.48,6.94,1.0,74.87,2.5,0.0,0.75,2025-02-01 10:01:29
2,2025-02-01 06:05:43,2025-02-01 06:34:11,2.0,17.28,3.0,N,68,1,1,85.3,1.0,0.0,22.06,22.25,1.0,132.36,0.0,0.0,0.75,2025-02-01 06:05:43
2,2025-02-01 10:50:40,2025-02-01 11:18:36,3.0,17.38,2.0,N,230,132,1,70.0,0.0,0.5,12.5,6.94,1.0,94.19,2.5,0.0,0.75,2025-02-01 10:50:40
2,2025-02-01 20:41:12,2025-02-01 20:53:01,1.0,4.62,1.0,N,138,226,2,20.5,6.0,0.5,0.0,0.0,1.0,29.75,0.0,1.75,0.0,2025-02-01 20:41:12
1,2025-02-01 18:33:00,2025-02-01 19:03:34,1.0,9.5,1.0,N,138,263,1,41.5,10.0,0.5,10.6,0.0,1.0,63.6,2.5,1.75,0.75,2025-02-01 18:33:00
2,2025-02-01 14:21:52,2025-02-01 15:13:15,1.0,17.94,2.0,N,234,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.75,2.5,0.0,0.75,2025-02-01 14:21:52
1,2025-02-01 12:40:58,2025-02-01 13:14:28,1.0,7.3,1.0,N,138,161,1,35.2,10.0,0.5,9.35,0.0,1.0,56.05,2.5,1.75,0.75,2025-02-01 12:40:58
2,2025-02-01 14:48:58,2025-02-01 15:40:12,1.0,12.11,1.0,N,138,246,1,59.0,5.0,0.5,15.14,6.94,1.0,92.58,2.5,1.75,0.75,2025-02-01 14:48:58
2,2025-02-01 12:22:24,2025-02-01 12:35:19,2.0,8.89,1.0,N,132,93,2,33.8,0.0,0.5,0.0,0.0,1.0,37.05,0.0,1.75,0.0,2025-02-01 12:22:24
2,2025-02-01 16:58:30,2025-02-01 17:16:09,1.0,7.22,1.0,N,138,41,1,29.6,5.0,0.5,8.61,6.94,1.0,53.4,0.0,1.75,0.0,2025-02-01 16:58:30
2,2025-02-01 18:24:15,2025-02-01 19:14:43,1.0,20.36,2.0,N,132,238,1,70.0,0.0,0.5,8.27,6.94,1.0,90.96,2.5,1.75,0.0,2025-02-01 18:24:15
1,2025-02-01 11:07:23,2025-02-01 11:33:13,0.0,10.0,1.0,N,239,138,1,39.4,7.5,0.5,11.05,6.94,1.0,66.39,2.5,0.0,0.0,2025-02-01 11:07:23
2,2025-02-01 13:31:52,2025-02-01 14:17:25,1.0,17.01,2.0,N,132,114,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75,2025-02-01 13:31:52
2,2025-02-01 14:18:33,2025-02-01 14:42:21,1.0,9.99,1.0,N,239,138,1,40.8,5.0,0.5,11.35,6.94,1.0,68.09,2.5,0.0,0.0,2025-02-01 14:18:33
1,2025-02-01 12:39:12,2025-02-01 13:02:04,1.0,14.1,5.0,N,132,145,1,84.0,0.0,0.0,5.0,0.0,1.0,90.0,0.0,0.0,0.0,2025-02-01 12:39:12
2,2025-02-01 17:42:53,2025-02-01 18:10:46,1.0,16.62,4.0,N,138,265,1,75.8,5.0,0.5,14.0,6.94,1.0,104.99,0.0,1.75,0.0,2025-02-01 17:42:53
2,2025-02-01 14:27:39,2025-02-01 14:58:05,1.0,11.66,1.0,N,138,232,2,47.8,5.0,0.5,0.0,6.94,1.0,66.24,2.5,1.75,0.75,2025-02-01 14:27:39
1,2025-02-01 12:11:44,2025-02-01 12:37:39,1.0,9.3,1.0,N,138,68,1,39.4,10.0,0.5,11.55,6.94,1.0,69.39,2.5,1.75,0.75,2025-02-01 12:11:44
2,2025-02-01 19:41:18,2025-02-01 20:10:13,1.0,7.43,1.0,N,132,76,1,35.9,0.0,0.5,7.48,0.0,1.0,46.63,0.0,1.75,0.0,2025-02-01 19:41:18
1,2025-02-01 20:45:35,2025-02-01 21:25:16,1.0,18.3,2.0,N,132,42,1,70.0,1.75,0.5,16.05,6.94,1.0,96.24,0.0,1.75,0.0,2025-02-01 20:45:35
1,2025-02-01 14:45:42,2025-02-01 15:30:18,1.0,10.4,1.0,N,138,230,1,54.1,10.0,0.5,14.5,6.94,1.0,87.04,2.5,1.75,0.75,2025-02-01 14:45:42
2,2025-02-01 04:47:27,2025-02-01 05:11:23,2.0,8.17,1.0,N,142,138,1,35.9,6.0,0.5,11.47,0.0,1.0,57.37,2.5,0.0,0.0,2025-02-01 04:47:27
2,2025-02-01 16:43:19,2025-02-01 17:34:52,1.0,17.3,2.0,N,132,48,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 16:43:19
1,2025-02-01 19:13:56,2025-02-01 19:48:48,1.0,10.3,1.0,N,138,163,1,47.8,10.0,0.5,11.0,6.94,1.0,77.24,2.5,1.75,0.75,2025-02-01 19:13:56
2,2025-02-01 16:45:20,2025-02-01 17:26:58,1.0,17.63,1.0,N,132,265,1,70.2,0.0,0.5,14.69,0.0,1.0,88.14,0.0,1.75,0.0,2025-02-01 16:45:20
2,2025-02-01 20:54:46,2025-02-01 21:59:44,2.0,21.37,2.0,N,132,88,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75,2025-02-01 20:54:46
2,2025-02-01 18:18:14,2025-02-01 18:53:54,1.0,10.96,1.0,N,138,33,1,45.0,5.0,0.5,10.3,0.0,1.0,63.55,0.0,1.75,0.0,2025-02-01 18:18:14
2,2025-02-01 20:54:30,2025-02-01 21:21:08,1.0,8.49,1.0,N,138,37,1,38.0,6.0,0.5,9.1,0.0,1.0,56.35,0.0,1.75,0.0,2025-02-01 20:54:30
2,2025-02-01 13:55:41,2025-02-01 14:39:15,2.0,14.98,5.0,N,164,132,1,82.0,0.0,0.0,18.64,6.94,1.0,111.83,2.5,0.0,0.75,2025-02-01 13:55:41
2,2025-02-01 09:42:30,2025-02-01 09:56:31,2.0,9.95,1.0,N,148,138,1,38.0,5.0,0.5,9.55,0.0,1.0,57.3,2.5,0.0,0.75,2025-02-01 09:42:30
2,2025-02-01 08:17:17,2025-02-01 08:35:31,1.0,9.87,1.0,N,161,138,4,-40.1,-5.0,-0.5,0.0,-6.94,-1.0,-56.79,-2.5,0.0,-0.75,2025-02-01 08:17:17
2,2025-02-01 12:20:35,2025-02-01 12:35:18,1.0,11.49,1.0,N,132,157,4,42.9,0.0,0.5,0.0,0.0,1.0,44.4,0.0,0.0,0.0,2025-02-01 12:20:35
2,2025-02-01 18:53:23,2025-02-01 19:50:26,1.0,15.19,1.0,N,132,55,1,76.5,0.0,0.5,15.6,0.0,1.0,95.35,0.0,1.75,0.0,2025-02-01 18:53:23
2,2025-02-01 19:47:40,2025-02-01 20:07:40,1.0,10.79,1.0,N,132,265,1,42.2,0.0,0.5,8.74,0.0,1.0,54.19,0.0,1.75,0.0,2025-02-01 19:47:40
1,2025-02-01 14:30:19,2025-02-01 15:19:42,1.0,17.5,2.0,N,132,230,2,70.0,5.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-01 14:30:19
1,2025-02-01 01:33:51,2025-02-01 01:47:04,2.0,5.2,1.0,N,132,216,2,21.9,2.75,0.5,0.0,0.0,1.0,26.15,0.0,1.75,0.0,2025-02-01 01:33:51
2,2025-02-01 20:24:36,2025-02-01 21:14:09,2.0,17.47,2.0,N,132,163,1,70.0,0.0,0.5,10.0,6.94,1.0,93.44,2.5,1.75,0.75,2025-02-01 20:24:36
2,2025-02-01 13:36:16,2025-02-01 14:23:36,2.0,17.97,2.0,N,132,48,2,70.0,0.0,0.5,0.0,6.94,1.0,83.44,2.5,1.75,0.75,2025-02-01 13:36:16
2,2025-02-01 06:43:57,2025-02-01 07:15:22,1.0,18.05,2.0,N,132,234,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 06:43:57
2,2025-02-01 19:35:43,2025-02-01 20:16:06,1.0,18.25,2.0,N,132,236,1,70.0,0.0,0.5,16.19,6.94,1.0,98.88,2.5,1.75,0.0,2025-02-01 19:35:43
2,2025-02-01 19:43:47,2025-02-01 20:01:53,1.0,8.45,1.0,N,138,170,1,34.5,5.0,0.5,5.0,6.94,1.0,57.94,2.5,1.75,0.75,2025-02-01 19:43:47
2,2025-02-01 19:29:29,2025-02-01 20:19:32,1.0,18.5,2.0,N,132,249,1,70.0,0.0,0.5,16.69,6.94,1.0,100.13,2.5,1.75,0.75,2025-02-01 19:29:29
2,2025-02-01 21:06:36,2025-02-01 21:57:29,1.0,23.03,1.0,N,132,181,1,87.7,1.0,0.5,18.04,0.0,1.0,109.99,0.0,1.75,0.0,2025-02-01 21:06:36
2,2025-02-01 17:38:44,2025-02-01 17:38:50,2.0,0.05,5.0,N,132,132,1,87.0,0.0,0.0,17.6,0.0,1.0,105.6,0.0,0.0,0.0,2025-02-01 17:38:44
2,2025-02-01 23:54:20,2025-02-02 00:04:03,1.0,5.51,1.0,N,138,252,4,-22.6,-6.0,-0.5,0.0,0.0,-1.0,-31.85,0.0,-1.75,0.0,2025-02-01 23:54:20
1,2025-02-01 21:02:19,2025-02-01 21:22:08,1.0,5.9,1.0,N,132,134,2,26.8,2.75,0.5,0.0,0.0,1.0,31.05,0.0,1.75,0.0,2025-02-01 21:02:19
2,2025-02-01 20:09:33,2025-02-01 20:43:34,1.0,22.08,1.0,N,132,212,1,81.4,1.0,0.5,18.17,6.94,1.0,110.76,0.0,1.75,0.0,2025-02-01 20:09:33
2,2025-02-01 10:02:45,2025-02-01 10:30:31,2.0,11.49,1.0,N,161,138,1,47.1,5.0,0.5,15.95,6.94,1.0,79.74,2.5,0.0,0.75,2025-02-01 10:02:45
2,2025-02-01 09:28:22,2025-02-01 09:55:59,2.0,17.3,1.0,N,230,138,1,65.3,5.0,0.5,16.4,6.94,1.0,98.39,2.5,0.0,0.75,2025-02-01 09:28:22
2,2025-02-01 23:43:34,2025-02-02 00:17:27,1.0,17.25,2.0,N,132,113,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 23:43:34
2,2025-02-01 20:48:17,2025-02-01 21:08:34,1.0,7.5,1.0,N,138,37,1,31.7,6.0,0.5,7.84,0.0,1.0,48.79,0.0,1.75,0.0,2025-02-01 20:48:17
2,2025-02-01 12:59:04,2025-02-01 13:28:46,2.0,4.91,1.0,N,138,56,2,30.3,5.0,0.5,0.0,0.0,1.0,38.55,0.0,1.75,0.0,2025-02-01 12:59:04
2,2025-02-01 09:23:48,2025-02-01 10:05:35,3.0,17.93,2.0,N,132,230,1,70.0,0.0,0.5,16.34,6.94,1.0,99.78,2.5,1.75,0.75,2025-02-01 09:23:48
2,2025-02-01 19:49:29,2025-02-01 20:28:42,1.0,15.26,1.0,N,132,7,2,62.5,0.0,0.5,0.0,0.0,1.0,65.75,0.0,1.75,0.0,2025-02-01 19:49:29
1,2025-02-01 11:57:33,2025-02-01 12:26:48,1.0,11.2,1.0,N,161,138,1,45.0,8.25,0.5,12.35,6.94,1.0,74.04,2.5,0.0,0.75,2025-02-01 11:57:33
2,2025-02-01 10:04:01,2025-02-01 10:28:43,3.0,16.67,3.0,N,68,1,1,82.5,0.0,0.0,20.86,20.06,1.0,125.17,0.0,0.0,0.75,2025-02-01 10:04:01
2,2025-02-01 21:16:49,2025-02-01 21:47:52,1.0,11.84,1.0,N,138,190,1,49.9,6.0,0.5,17.22,0.0,1.0,76.37,0.0,1.75,0.0,2025-02-01 21:16:49
1,2025-02-01 17:59:24,2025-02-01 18:42:12,1.0,17.4,2.0,N,264,132,1,70.0,3.25,0.5,15.0,6.94,1.0,96.69,2.5,0.0,0.75,2025-02-01 17:59:24
2,2025-02-01 15:17:05,2025-02-01 15:32:04,1.0,4.08,1.0,N,132,10,1,20.5,0.0,0.5,5.0,0.0,1.0,28.75,0.0,1.75,0.0,2025-02-01 15:17:05
2,2025-02-01 13:57:28,2025-02-01 14:40:20,1.0,21.33,2.0,N,132,239,4,70.0,0.0,0.5,0.0,6.94,1.0,82.69,2.5,1.75,0.0,2025-02-01 13:57:28
1,2025-02-01 20:44:26,2025-02-01 21:34:03,1.0,16.9,2.0,N,132,230,1,70.0,5.0,0.5,20.85,6.94,1.0,104.29,2.5,1.75,0.75,2025-02-01 20:44:26
2,2025-02-01 15:37:09,2025-02-01 16:03:31,1.0,9.72,1.0,N,230,138,1,41.5,5.0,0.5,10.25,0.0,1.0,61.5,2.5,0.0,0.75,2025-02-01 15:37:09
